dataset_id,column_name,source,unit,raw_or_adjusted,timestamp_semantics,pit_status,identifier_key,upstream_dependency,notes
stock_sector_mapping_pit_daily,final_sector_name,derived,string,derived,snapshot,available_PIT,n/a,final_sector_code,post-mapping sector name
stock_sector_mapping_pit_daily,classification_date,derived,ISO_date,derived,snapshot,available_PIT,n/a,n/a,date the classification became effective
stock_sector_mapping_pit_daily,krx_industry_name,krx_official,string,raw,snapshot,available_PIT,n/a,ticker,KRX 업종명
sector_membership_kis_snapshot_20260518,pdno,kis_api,12digit_string,raw,snapshot,available_PIT,n/a,n/a,KIS pdno
sector_membership_kis_snapshot_20260518,prdt_name,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,product name
sector_membership_kis_snapshot_20260518,mket_id_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,KIS market id
sector_membership_kis_snapshot_20260518,scty_grp_id_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,security group id
sector_membership_kis_snapshot_20260518,idx_bztp_lcls_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,KIS industry large class code
sector_membership_kis_snapshot_20260518,idx_bztp_lcls_cd_name,kis_api,string,raw,snapshot,available_PIT,n/a,idx_bztp_lcls_cd,large class name
sector_membership_kis_snapshot_20260518,idx_bztp_mcls_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,mid class code
sector_membership_kis_snapshot_20260518,idx_bztp_mcls_cd_name,kis_api,string,raw,snapshot,available_PIT,n/a,idx_bztp_mcls_cd,mid class name
sector_membership_kis_snapshot_20260518,idx_bztp_scls_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,small class code
sector_membership_kis_snapshot_20260518,idx_bztp_scls_cd_name,kis_api,string,raw,snapshot,available_PIT,n/a,idx_bztp_scls_cd,small class name
sector_membership_kis_snapshot_20260518,std_idst_clsf_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,KSIC code
sector_membership_kis_snapshot_20260518,std_idst_clsf_cd_name,kis_api,string,raw,snapshot,available_PIT,n/a,std_idst_clsf_cd,KSIC name
sector_membership_kis_snapshot_20260518,lstg_abol_dt,kis_api,YYYYMMDD_string_or_null,raw,event_time,available_with_lookahead_risk,n/a,pdno,listing abolition date; null if still listed; latest snapshot only → PIT risk if read as historical truth
sector_membership_kis_snapshot_20260518,lstg_cptl_amt,kis_api,KRW,raw,snapshot,available_PIT,n/a,pdno,listed capital amount
sector_membership_kis_snapshot_20260518,lstg_rqsr_issu_istt_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,issuer code
sector_membership_kis_snapshot_20260518,lstg_rqsr_item_cd,kis_api,string,raw,snapshot,available_PIT,n/a,pdno,item code
sector_membership_kis_snapshot_20260518,lstg_stqt,kis_api,shares,raw,snapshot,available_with_lookahead_risk,n/a,pdno,listed share quantity; current snapshot only
sector_membership_kis_snapshot_20260518,fetch_status,derived,string,derived,snapshot,available_PIT,n/a,n/a,OK | ERROR
sector_membership_kis_snapshot_20260518,fetch_timestamp,derived,ISO_datetime,derived,snapshot,available_PIT,n/a,n/a,fetch wallclock time
sector_membership_kis_snapshot_20260518,http_status_code,derived,int,derived,snapshot,available_PIT,n/a,n/a,HTTP status
sector_membership_kis_snapshot_20260518,error_message,derived,string,derived,snapshot,available_PIT,n/a,n/a,error string
stock_with_sector_daily,date,derived,ISO_date,raw,T_trade_day,available_PIT,date_key,n/a,trade date
stock_with_sector_daily,ticker,derived,krx_ticker_6digit,raw,snapshot,available_PIT,ticker_key,n/a,KRX ticker
stock_with_sector_daily,sector_code,derived,string,derived,snapshot,available_PIT,n/a,ticker,sector code at row date
stock_with_sector_daily,sector_name,derived,string,derived,snapshot,available_PIT,n/a,sector_code,sector name
stock_with_sector_daily,market_cap,derived,KRW,derived,T_trade_day,available_PIT,n/a,시가총액추정,alias of 시가총액추정 in panel
stock_with_sector_daily,traded_value,derived,KRW,derived,T_trade_day,available_PIT,n/a,거래대금추정,alias of 거래대금추정 in panel
stock_with_sector_daily,foreign_net_buy_amount,vendor_kiwoom_estimation,KRW,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,외국인순매수금액추정,alias of panel column
stock_with_sector_daily,foreign_net_buy_shares,vendor_kiwoom_estimation,shares,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,외국인순매매량,alias
stock_with_sector_daily,institution_net_buy_amount,vendor_kiwoom_estimation,KRW,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,기관순매수금액추정,alias
stock_with_sector_daily,institution_net_buy_shares,vendor_kiwoom_estimation,shares,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,기관순매매량,alias
stock_with_sector_daily,daily_return,derived,ratio_decimal,raw_unadjusted,T_trade_day,available_with_lookahead_risk,n/a,Change,alias of vendor Change column; raw-unadjusted distortion on split days
stock_with_sector_daily_pit,date,derived,ISO_date,raw,T_trade_day,available_PIT,date_key,n/a,trade date
stock_with_sector_daily_pit,ticker,derived,krx_ticker_6digit,raw,snapshot,available_PIT,ticker_key,n/a,KRX ticker
stock_with_sector_daily_pit,sector_code,derived,string,derived,snapshot,available_PIT,n/a,ticker,sector code at row date
stock_with_sector_daily_pit,sector_name,derived,string,derived,snapshot,available_PIT,n/a,sector_code,sector name
stock_with_sector_daily_pit,classification_date,derived,ISO_date,derived,snapshot,available_PIT,n/a,ticker,effective date of classification used (PIT variant only)
stock_with_sector_daily_pit,업종명,krx_official,string,raw,snapshot,available_PIT,n/a,ticker,KRX 업종명 (PIT variant only)
stock_with_sector_daily_pit,market_cap,derived,KRW,derived,T_trade_day,available_PIT,n/a,시가총액추정,alias of 시가총액추정 in panel
stock_with_sector_daily_pit,traded_value,derived,KRW,derived,T_trade_day,available_PIT,n/a,거래대금추정,alias of 거래대금추정 in panel
stock_with_sector_daily_pit,foreign_net_buy_amount,vendor_kiwoom_estimation,KRW,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,외국인순매수금액추정,alias of panel column
stock_with_sector_daily_pit,foreign_net_buy_shares,vendor_kiwoom_estimation,shares,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,외국인순매매량,alias
stock_with_sector_daily_pit,institution_net_buy_amount,vendor_kiwoom_estimation,KRW,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,기관순매수금액추정,alias
stock_with_sector_daily_pit,institution_net_buy_shares,vendor_kiwoom_estimation,shares,raw,T_trade_day_post_close,available_with_lookahead_risk,n/a,기관순매매량,alias
stock_with_sector_daily_pit,daily_return,derived,ratio_decimal,raw_unadjusted,T_trade_day,available_with_lookahead_risk,n/a,Change,alias of vendor Change column; raw-unadjusted distortion on split days
